Chromosome	 Peak-Start	 Peak-End	 Chromosome	 Gene-Start	 Gene-End	 Gene-ID	 Gene-Name	 Distance-of-Gene-to-Nearest-Peak
1	15280400	15282399	1	15298026	15305298	ENSRNOG00000012311	Slc35d3	15628
1	15298400	15308799	1	15298026	15305298	ENSRNOG00000012311	Slc35d3	0
1	15415400	15417599	1	15409303	15614246	ENSRNOG00000031700	Map3k5	0
1	15530200	15530399	1	15409303	15614246	ENSRNOG00000031700	Map3k5	0
1	16399000	16400199	1	16386526	16390466	ENSRNOG00000058518	SNORA41	8535
1	16684200	16686199	1	16658942	16691117	ENSRNOG00000055858	Myb	0
1	16686800	16688199	1	16658942	16691117	ENSRNOG00000055858	Myb	0
1	16703200	16704599	1	16658942	16691117	ENSRNOG00000055858	Myb	12084
1	16719000	16720399	1	16658942	16691117	ENSRNOG00000055858	Myb	27884
1	16720800	16721599	1	16658942	16691117	ENSRNOG00000055858	Myb	29684
1	16974000	16975199	1	16966643	16970546	ENSRNOG00000058612	U6	3455
1	18065600	18066599	1	18085552	18089454	ENSRNOG00000047754	AABR07000574.1	18954
1	18079600	18080799	1	18085552	18089454	ENSRNOG00000047754	AABR07000574.1	4754
1	18337600	18338799	1	18350512	18355034	ENSRNOG00000028519	AABR07000581.1	11714
1	18363000	18363599	1	18350512	18355034	ENSRNOG00000028519	AABR07000581.1	7967
1	18441200	18442599	1	18488084	19143769	ENSRNOG00000011134	Lama2	45486
1	18700800	18701999	1	18488084	19143769	ENSRNOG00000011134	Lama2	0
1	18709000	18710199	1	18488084	19143769	ENSRNOG00000011134	Lama2	0
1	19460600	19464199	1	19520708	19525471	ENSRNOG00000030796	AABR07000595.1	56510
1	19471600	19472799	1	19520708	19525471	ENSRNOG00000030796	AABR07000595.1	47910
1	19526200	19526799	1	19520708	19525471	ENSRNOG00000030796	AABR07000595.1	730
1	19670800	19672599	1	19637606	19643629	ENSRNOG00000051380	AABR07000611.1	27172
1	19740000	19740799	1	19637606	19643629	ENSRNOG00000051380	AABR07000611.1	96372
1	19906600	19908599	1	20019493	20097599	ENSRNOG00000011720	L3mbtl3	110895
1	20117200	20117799	1	20112695	20117013	ENSRNOG00000033517	LOC100360791	188
1	20205800	20206199	1	20237886	20247210	ENSRNOG00000050801	AABR07000629.2	31688
1	20334400	20337999	1	20328676	20412881	ENSRNOG00000047783	Tmem200a	0
1	20373000	20373599	1	20328676	20412881	ENSRNOG00000047783	Tmem200a	0
1	20483400	20484399	1	20416508	20420937	ENSRNOG00000026462	RGD1559962	62464
1	20619800	20621199	1	20735256	20740605	ENSRNOG00000056218	AABR07000639.1	114058
1	20635800	20636999	1	20735256	20740605	ENSRNOG00000056218	AABR07000639.1	98258
1	21317800	21322599	1	21405302	21438188	ENSRNOG00000053999	AABR07071851.2	82704
1	21369000	21371999	1	21405302	21438188	ENSRNOG00000053999	AABR07071851.2	33304
1	21431200	21433799	1	21405302	21438188	ENSRNOG00000053999	AABR07071851.2	0
1	21471800	21473399	1	21434489	21466229	ENSRNOG00000052696	AABR07071851.1	5572
1	21524600	21528799	1	21522121	21538363	ENSRNOG00000013304	Arg1	0
1	21533600	21534999	1	21522121	21538363	ENSRNOG00000013304	Arg1	0
1	21606200	21608199	1	21609848	21684980	ENSRNOG00000013791	Enpp3	1650
1	21610600	21615199	1	21609848	21684980	ENSRNOG00000013791	Enpp3	0
1	21615800	21616799	1	21609848	21684980	ENSRNOG00000013791	Enpp3	0
1	21747600	21748799	1	21744961	21813871	ENSRNOG00000013994	Enpp1	0
1	21750400	21751599	1	21744961	21813871	ENSRNOG00000013994	Enpp1	0
1	21860000	21861999	1	21851160	21858073	ENSRNOG00000015036	Ctgf	1928
1	22084800	22088799	1	22123995	22209805	ENSRNOG00000015321	Moxd1	35197
1	22095400	22096799	1	22123995	22209805	ENSRNOG00000015321	Moxd1	27197
1	22108800	22112399	1	22123995	22209805	ENSRNOG00000015321	Moxd1	11597
1	22430600	22431599	1	22429940	22434806	ENSRNOG00000039872	AC128759.2	0
1	22496800	22498599	1	22486555	22491431	ENSRNOG00000045914	Taar7d	5370
1	22616000	22616999	1	22614283	22628504	ENSRNOG00000016219	Vnn1	0
1	22627800	22631599	1	22614283	22628504	ENSRNOG00000016219	Vnn1	0
1	22871800	22872999	1	22756663	22760589	ENSRNOG00000054517	SNORA33	111212
1	22962200	22962799	1	22756663	22760589	ENSRNOG00000054517	SNORA33	201612
1	23035000	23036399	1	22756663	22760589	ENSRNOG00000054517	SNORA33	274412
1	23058400	23059399	1	22756663	22760589	ENSRNOG00000054517	SNORA33	297812
1	23060000	23061999	1	22756663	22760589	ENSRNOG00000054517	SNORA33	299412
1	23222000	23223599	1	23406108	23610664	ENSRNOG00000016627	Eya4	182510
1	23237400	23240399	1	23406108	23610664	ENSRNOG00000016627	Eya4	165710
1	23655800	23656999	1	23542926	23559541	ENSRNOG00000048248	LOC100910446	96260
1	23779000	23783199	1	23903417	23910066	ENSRNOG00000016700	Tcf21	120219
1	23808600	23810799	1	23903417	23910066	ENSRNOG00000016700	Tcf21	92619
1	23838600	23839799	1	23903417	23910066	ENSRNOG00000016700	Tcf21	63619
1	23864000	23867799	1	23903417	23910066	ENSRNOG00000016700	Tcf21	35619
1	23967600	23969599	1	23974388	24003006	ENSRNOG00000011114	Tbpl1	4790
1	24745400	24747599	1	24734525	24740679	ENSRNOG00000056881	AABR07000723.1	4722
1	24839600	24846799	1	24854407	24861616	ENSRNOG00000058047	AABR07000733.1	7609
1	25013000	25027399	1	24981323	24985906	ENSRNOG00000054246	RGD1562660	27095
1	25029600	25031799	1	24981323	24985906	ENSRNOG00000054246	RGD1562660	43695
1	25233000	25233999	1	25169942	25296637	ENSRNOG00000012122	Clvs2	0
1	25954200	25956199	1	25402891	25842645	ENSRNOG00000012609	Trdn	111556
1	26000600	26001599	1	25402891	25842645	ENSRNOG00000012609	Trdn	157956
1	26518400	26519999	1	25402891	25842645	ENSRNOG00000012609	Trdn	675756
1	26580400	26586999	1	25402891	25842645	ENSRNOG00000012609	Trdn	737756
1	26619800	26620399	1	25402891	25842645	ENSRNOG00000012609	Trdn	777156
1	26702200	26703199	1	27471895	27475801	ENSRNOG00000058582	U6	768697
1	26719000	26720799	1	27471895	27475801	ENSRNOG00000058582	U6	751097
1	26788400	26792399	1	27471895	27475801	ENSRNOG00000058582	U6	679497
1	27093600	27096599	1	27471895	27475801	ENSRNOG00000058582	U6	375297
1	27100600	27101999	1	27471895	27475801	ENSRNOG00000058582	U6	369897
1	27112800	27117599	1	27471895	27475801	ENSRNOG00000058582	U6	354297
1	28203000	28204199	1	28298622	28391337	ENSRNOG00000013323	Rnf217	94424
1	28326600	28328399	1	28298622	28391337	ENSRNOG00000013323	Rnf217	0
1	28355400	28355999	1	28298622	28391337	ENSRNOG00000013323	Rnf217	0
1	28517200	28518199	1	28451666	28577053	ENSRNOG00000021478	Tpd52l1	0
1	28605400	28606999	1	28592661	28596573	ENSRNOG00000041720	5S_rRNA	8828
1	28656200	28658999	1	28592661	28596573	ENSRNOG00000041720	5S_rRNA	59628
1	28749200	28750599	1	28592661	28596573	ENSRNOG00000041720	5S_rRNA	152628
1	29144000	29145599	1	29187892	29202031	ENSRNOG00000013364	Hey2	42294
1	29147600	29151799	1	29187892	29202031	ENSRNOG00000013364	Hey2	36094
1	29630600	29631799	1	29428852	29487973	ENSRNOG00000014240	Trmt11	142628
1	29827800	29828999	1	29912143	29921098	ENSRNOG00000042944	Cenpw	83145
1	29887400	29888599	1	29912143	29921098	ENSRNOG00000042944	Cenpw	23545
1	29915400	29916599	1	29912143	29921098	ENSRNOG00000042944	Cenpw	0
1	30115400	30115999	1	30084837	30088734	ENSRNOG00000050157	AABR07000968.1	26667
1	30143400	30144399	1	30149803	30153746	ENSRNOG00000056383	U4	5405
1	30148800	30149599	1	30149803	30153746	ENSRNOG00000056383	U4	205
1	30636600	30637399	1	30665587	30670053	ENSRNOG00000056484	AABR07000978.1	28189
1	31213800	31214599	1	31260870	31265766	ENSRNOG00000023407	Mrpl36	46272
1	31392600	31393599	1	31406279	31426162	ENSRNOG00000012581	RGD1311933	12681
1	31434800	31437999	1	31433412	31437703	ENSRNOG00000039788	AC094217.1	0
1	31514800	31516199	1	31527146	31531383	ENSRNOG00000039783	Rpl26-ps2	10948
1	31530000	31531999	1	31527146	31531383	ENSRNOG00000039783	Rpl26-ps2	0
1	31639000	31651399	1	31599997	31698829	ENSRNOG00000014721	Ahrr	0
1	31768800	31796999	1	31733827	31780370	ENSRNOG00000015159	Slc9a3	0
1	31821400	31821999	1	31831700	31865128	ENSRNOG00000015465	Cep72	9702
1	31925200	31928199	1	31905564	31939837	ENSRNOG00000039743	Zdhhc11	0
1	31991800	32000799	1	31964678	32013419	ENSRNOG00000015810	Trip13	0
1	32013600	32021599	1	32050794	32054711	ENSRNOG00000045233	5S_rRNA	29196
1	32033000	32033799	1	32050794	32054711	ENSRNOG00000045233	5S_rRNA	16996
1	32043600	32068399	1	32050794	32054711	ENSRNOG00000045233	5S_rRNA	0
1	32069200	32072199	1	32054744	32085377	ENSRNOG00000016103	Nkd2	0
1	32072800	32073999	1	32054744	32085377	ENSRNOG00000016103	Nkd2	0
1	32120600	32122999	1	32086255	32144336	ENSRNOG00000016372	Slc12a7	0
1	32130200	32159799	1	32086255	32144336	ENSRNOG00000016372	Slc12a7	0
1	32198800	32204999	1	32191348	32203777	ENSRNOG00000056712	AC142421.1	0
1	32206000	32207999	1	32196510	32220545	ENSRNOG00000026501	Slc6a19	0
1	32218800	32222999	1	32196510	32220545	ENSRNOG00000026501	Slc6a19	0
1	32351800	32366199	1	32321080	32367283	ENSRNOG00000017302	Slc6a3	0
1	32428400	32437399	1	32378932	32433217	ENSRNOG00000017930	Lpcat1	0
1	32439600	32448599	1	32450513	32477111	ENSRNOG00000053180	AABR07001003.1	1915
1	32452600	32454599	1	32450513	32477111	ENSRNOG00000053180	AABR07001003.1	0
1	32455400	32466799	1	32450513	32477111	ENSRNOG00000053180	AABR07001003.1	0
1	32513600	32518399	1	32450513	32477111	ENSRNOG00000053180	AABR07001003.1	36490
1	32528200	32535199	1	32569796	32573889	ENSRNOG00000047971	LOC100910528	34598
1	32538600	32546799	1	32569796	32573889	ENSRNOG00000047971	LOC100910528	22998
1	32611200	32650199	1	32634296	32647071	ENSRNOG00000012720	Irx4	0
1	32848000	32851199	1	32657951	32662721	ENSRNOG00000060323	AABR07001006.1	185280
1	32936600	32962999	1	33061381	33071946	ENSRNOG00000057164	AABR07001010.1	98383
1	33131800	33133199	1	33061381	33071946	ENSRNOG00000057164	AABR07001010.1	59855
1	33147800	33153199	1	33061381	33071946	ENSRNOG00000057164	AABR07001010.1	75855
1	33177400	33190199	1	33271477	33278840	ENSRNOG00000012742	Irx2	81279
1	33219800	33229599	1	33271477	33278840	ENSRNOG00000012742	Irx2	41879
1	33252800	33285199	1	33271477	33278840	ENSRNOG00000012742	Irx2	0
1	33378200	33382799	1	33271477	33278840	ENSRNOG00000012742	Irx2	99361
1	33422800	33428799	1	33271477	33278840	ENSRNOG00000012742	Irx2	143961
1	33435600	33440399	1	33271477	33278840	ENSRNOG00000012742	Irx2	156761
1	33510400	33536399	1	33717304	33724003	ENSRNOG00000058487	AABR07001018.5	180906
1	33585800	33612399	1	33717304	33724003	ENSRNOG00000058487	AABR07001018.5	104906
1	33613000	33619799	1	33717304	33724003	ENSRNOG00000058487	AABR07001018.5	97506
1	33662000	33665799	1	33717304	33724003	ENSRNOG00000058487	AABR07001018.5	51506
1	33699400	33701199	1	33717304	33724003	ENSRNOG00000058487	AABR07001018.5	16106
1	33739800	33743399	1	33718120	33741896	ENSRNOG00000055826	AABR07001018.3	0
1	33783600	33785399	1	33791503	33797799	ENSRNOG00000053323	AABR07001018.1	6105
1	33794800	33796199	1	33791503	33797799	ENSRNOG00000053323	AABR07001018.1	0
1	33804800	33806599	1	33801575	33811364	ENSRNOG00000056842	AABR07001018.4	0
1	33831400	33834599	1	33801575	33811364	ENSRNOG00000056842	AABR07001018.4	20037
1	33900200	33926199	1	33907612	33917241	ENSRNOG00000033609	Irx1	0
1	34016800	34017799	1	34010956	34016748	ENSRNOG00000054169	AABR07001019.1	53
1	34026200	34029799	1	34010956	34016748	ENSRNOG00000054169	AABR07001019.1	9453
1	34072200	34075199	1	34010956	34016748	ENSRNOG00000054169	AABR07001019.1	55453
1	34083800	34085599	1	34010956	34016748	ENSRNOG00000054169	AABR07001019.1	67053
1	34426800	34427599	1	34268859	34275220	ENSRNOG00000057928	AABR07001025.1	151581
1	34483400	34484599	1	34268859	34275220	ENSRNOG00000057928	AABR07001025.1	208181
1	34512800	34514799	1	34268859	34275220	ENSRNOG00000057928	AABR07001025.1	237581
1	34563200	34564199	1	34268859	34275220	ENSRNOG00000057928	AABR07001025.1	287981
1	34575400	34578799	1	34268859	34275220	ENSRNOG00000057928	AABR07001025.1	300181
1	34601000	34602199	1	34268859	34275220	ENSRNOG00000057928	AABR07001025.1	325781
1	34629200	34630599	1	34268859	34275220	ENSRNOG00000057928	AABR07001025.1	353981
1	34690600	34694399	1	35026541	35030671	ENSRNOG00000057721	AABR07001035.1	332143
1	34695000	34697399	1	35026541	35030671	ENSRNOG00000057721	AABR07001035.1	329143
1	34843800	34845599	1	35026541	35030671	ENSRNOG00000057721	AABR07001035.1	180943
1	34909400	34911199	1	35026541	35030671	ENSRNOG00000057721	AABR07001035.1	115343
1	34928000	34930599	1	35026541	35030671	ENSRNOG00000057721	AABR07001035.1	95943
1	35055000	35057399	1	35064190	35199439	ENSRNOG00000016812	Adamts16	6792
1	35075600	35078199	1	35064190	35199439	ENSRNOG00000016812	Adamts16	0
1	35096600	35097799	1	35064190	35199439	ENSRNOG00000016812	Adamts16	0
1	35102200	35104799	1	35064190	35199439	ENSRNOG00000016812	Adamts16	0
1	35138000	35140399	1	35064190	35199439	ENSRNOG00000016812	Adamts16	0
1	35154400	35155599	1	35064190	35199439	ENSRNOG00000016812	Adamts16	0
1	35185600	35186199	1	35064190	35199439	ENSRNOG00000016812	Adamts16	0
1	35206800	35211199	1	35151138	35160457	ENSRNOG00000047117	AABR07001037.1	46344
1	35497600	35498599	1	35522939	35527533	ENSRNOG00000049434	AABR07001048.1	24341
1	35535200	35536399	1	35522939	35527533	ENSRNOG00000049434	AABR07001048.1	7668
1	35607600	35609599	1	35522939	35527533	ENSRNOG00000049434	AABR07001048.1	80068
1	35637800	35639199	1	35522939	35527533	ENSRNOG00000049434	AABR07001048.1	110268
1	35663000	35667199	1	35751971	35755897	ENSRNOG00000052375	SNORA17	84773
1	35679800	35680599	1	35751971	35755897	ENSRNOG00000052375	SNORA17	71373
1	35683600	35684599	1	35751971	35755897	ENSRNOG00000052375	SNORA17	67373
1	35709400	35711999	1	35751971	35755897	ENSRNOG00000052375	SNORA17	39973
1	35715200	35716799	1	35751971	35755897	ENSRNOG00000052375	SNORA17	35173
1	35741400	35744199	1	35751971	35755897	ENSRNOG00000052375	SNORA17	7773
1	35768800	35773999	1	35751971	35755897	ENSRNOG00000052375	SNORA17	12904
1	35797200	35799199	1	35751971	35755897	ENSRNOG00000052375	SNORA17	41304
1	35805600	35808199	1	35751971	35755897	ENSRNOG00000052375	SNORA17	49704
1	35891200	35897199	1	35883194	35889626	ENSRNOG00000055337	AABR07001054.1	1575
1	35920200	35921999	1	35922188	35999836	ENSRNOG00000057357	AABR07001054.2	190
1	35929600	35931399	1	35922188	35999836	ENSRNOG00000057357	AABR07001054.2	0
1	35950600	35956599	1	35922188	35999836	ENSRNOG00000057357	AABR07001054.2	0
1	35980000	35984399	1	35922188	35999836	ENSRNOG00000057357	AABR07001054.2	0
1	36034000	36034599	1	35922188	35999836	ENSRNOG00000057357	AABR07001054.2	34165
1	36085400	36086399	1	36106732	36116293	ENSRNOG00000017150	Med10	20334
1	36099400	36101799	1	36106732	36116293	ENSRNOG00000017150	Med10	4934
1	36197400	36199999	1	36182616	36226776	ENSRNOG00000034075	Ube2ql1	0
1	36202200	36204399	1	36182616	36226776	ENSRNOG00000034075	Ube2ql1	0
1	36438800	36440399	1	36397143	36433738	ENSRNOG00000017613	Papd7	5063
1	36553000	36558399	1	36585971	36684350	ENSRNOG00000055880	AABR07001061.1	27573
1	36566000	36577999	1	36585971	36684350	ENSRNOG00000055880	AABR07001061.1	7973
1	36594000	36595399	1	36585971	36684350	ENSRNOG00000055880	AABR07001061.1	0
1	36608200	36609399	1	36585971	36684350	ENSRNOG00000055880	AABR07001061.1	0
1	36649200	36650599	1	36585971	36684350	ENSRNOG00000055880	AABR07001061.1	0
1	36661000	36661999	1	36585971	36684350	ENSRNOG00000055880	AABR07001061.1	0
1	36684400	36686399	1	36585971	36684350	ENSRNOG00000055880	AABR07001061.1	51
1	36721600	36724399	1	36585971	36684350	ENSRNOG00000055880	AABR07001061.1	37251
1	36768400	36770199	1	36585971	36684350	ENSRNOG00000055880	AABR07001061.1	84051
1	36831200	36832999	1	36953996	36960600	ENSRNOG00000017678	AABR07001064.1	120998
1	36895200	36895999	1	36953996	36960600	ENSRNOG00000017678	AABR07001064.1	57998
1	36929200	36929999	1	36953996	36960600	ENSRNOG00000017678	AABR07001064.1	23998
1	36930800	36932199	1	36953996	36960600	ENSRNOG00000017678	AABR07001064.1	21798
1	36952200	36956999	1	36953996	36960600	ENSRNOG00000017678	AABR07001064.1	0
1	36965200	36968599	1	36953996	36960600	ENSRNOG00000017678	AABR07001064.1	4601
1	37041400	37045999	1	37056112	37163089	ENSRNOG00000058077	AABR07001068.1	10114
1	37702000	37703399	1	37701541	37729451	ENSRNOG00000047406	RGD1308544	0
