Chromosome	 Peak-Start	 Peak-End	 Chromosome	 Gene-Start	 Gene-End	 Gene-ID	 Gene-Name	 Distance-of-Gene-to-Nearest-Peak
1	24079600	24081399	1	24010593	24102341	ENSMUSG00000026153	Fam135a	0
1	24683200	24684399	1	24676630	24766801	ENSMUSG00000073725	Lmbrd1	0
1	31021800	31024799	1	31018688	31098454	ENSMUSG00000100371	Gm29669	0
1	33669600	33670599	1	33453310	33671795	ENSMUSG00000026134	Prim2	0
1	33691400	33693599	1	33671415	33676228	ENSMUSG00000102198	Gm38173	15173
1	33735600	33741999	1	33717887	33743064	ENSMUSG00000004768	Rab23	0
1	33745200	33747999	1	33744984	33759795	ENSMUSG00000042215	Bag2	0
1	33818000	33819799	1	33761045	33816595	ENSMUSG00000042197	Zfp451	1406
1	33960600	33962999	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34004200	34006399	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34007000	34009199	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34070000	34071599	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34140600	34142599	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34179200	34182199	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34181200	34183599	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34219200	34221199	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34227200	34229199	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34228000	34230599	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34231600	34234599	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34275000	34277199	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34300400	34303799	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34304400	34307599	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34308800	34309799	1	33906225	34309161	ENSMUSG00000026131	Dst	0
1	34325400	34328199	1	34328933	34332307	ENSMUSG00000104397	Gm37958	735
1	34366400	34368399	1	34365371	34369503	ENSMUSG00000101206	Gm5266	0
1	34377800	34379199	1	34365371	34369503	ENSMUSG00000101206	Gm5266	8298
1	34435200	34437799	1	34426502	34435264	ENSMUSG00000102336	Gm37233	0
1	34579000	34582199	1	34577657	34591444	ENSMUSG00000045174	Amer3	0
1	34602600	34605999	1	34606797	34609719	ENSMUSG00000100524	Gm28418	799
1	34603800	34606199	1	34606797	34609719	ENSMUSG00000100524	Gm28418	599
1	34796800	34800799	1	34676188	34813809	ENSMUSG00000037509	Arhgef4	0
1	34801400	34803799	1	34676188	34813809	ENSMUSG00000037509	Arhgef4	0
1	34805800	34807799	1	34676188	34813809	ENSMUSG00000037509	Arhgef4	0
1	34810000	34812199	1	34676188	34813809	ENSMUSG00000037509	Arhgef4	0
1	34819200	34821399	1	34812719	34845065	ENSMUSG00000037503	Fam168b	0
1	34823600	34827199	1	34812719	34845065	ENSMUSG00000037503	Fam168b	0
1	35036400	35038799	1	34983656	34986390	ENSMUSG00000103997	Gm38027	50011
1	35820800	35822199	1	35804974	35810962	ENSMUSG00000101714	Gm28415	9839
1	35891600	35893199	1	35877845	35881619	ENSMUSG00000102531	1110002O04Rik	9982
1	35940400	35943799	1	35956919	35960322	ENSMUSG00000103096	Gm8022	13121
1	35941400	35944199	1	35956919	35960322	ENSMUSG00000103096	Gm8022	12721
1	35958800	35961399	1	35956919	35960322	ENSMUSG00000103096	Gm8022	0
1	35967400	35969799	1	35956919	35960322	ENSMUSG00000103096	Gm8022	7079
1	35990600	35993199	1	35981460	35988373	ENSMUSG00000102279	Gm37146	2228
1	36049400	36051199	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	15202
1	36065600	36068199	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	0
1	36069600	36071799	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	0
1	36070400	36071599	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	0
1	36071600	36074599	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	0
1	36073000	36079199	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	0
1	36079600	36083399	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	0
1	36080200	36085399	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	0
1	36087600	36091199	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	0
1	36094000	36095999	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	0
1	36096800	36101199	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	0
1	36102200	36104599	1	36066400	36106946	ENSMUSG00000045216	Hs6st1	0
1	36125800	36128399	1	36130042	36139246	ENSMUSG00000102202	Gm33280	1644
1	36130800	36133599	1	36130042	36139246	ENSMUSG00000102202	Gm33280	0
1	36131600	36134599	1	36130042	36139246	ENSMUSG00000102202	Gm33280	0
1	36154000	36156599	1	36139527	36246720	ENSMUSG00000037470	Uggt1	0
1	36178400	36179999	1	36139527	36246720	ENSMUSG00000037470	Uggt1	0
1	36234000	36236399	1	36139527	36246720	ENSMUSG00000037470	Uggt1	0
1	36244800	36247199	1	36139527	36246720	ENSMUSG00000037470	Uggt1	0
1	36245200	36247799	1	36139527	36246720	ENSMUSG00000037470	Uggt1	0
1	36249600	36250399	1	36264097	36276679	ENSMUSG00000047180	Neurl3	13699
1	36254200	36256399	1	36264097	36276679	ENSMUSG00000047180	Neurl3	7699
1	36265400	36266399	1	36264097	36276679	ENSMUSG00000047180	Neurl3	0
1	36267600	36271199	1	36264097	36276679	ENSMUSG00000047180	Neurl3	0
1	36268000	36274999	1	36264097	36276679	ENSMUSG00000047180	Neurl3	0
1	36279000	36281199	1	36264097	36276679	ENSMUSG00000047180	Neurl3	2322
1	36293400	36297199	1	36305733	36324529	ENSMUSG00000037447	Arid5a	8535
1	36294200	36296799	1	36305733	36324529	ENSMUSG00000037447	Arid5a	8935
1	36298800	36302399	1	36305733	36324529	ENSMUSG00000037447	Arid5a	3335
1	36301200	36303599	1	36305733	36324529	ENSMUSG00000037447	Arid5a	2135
1	36304200	36306999	1	36305733	36324529	ENSMUSG00000037447	Arid5a	0
1	36310800	36313999	1	36305733	36324529	ENSMUSG00000037447	Arid5a	0
1	36312800	36314799	1	36305733	36324529	ENSMUSG00000037447	Arid5a	0
1	36314600	36319399	1	36305733	36324529	ENSMUSG00000037447	Arid5a	0
1	36320200	36321399	1	36305733	36324529	ENSMUSG00000037447	Arid5a	0
1	36324800	36326999	1	36305733	36324529	ENSMUSG00000037447	Arid5a	272
1	36336600	36337999	1	36335230	36371181	ENSMUSG00000010453	Kansl3	0
1	36371400	36375799	1	36370291	36422610	ENSMUSG00000037432	Fer1l5	0
1	36402400	36403599	1	36370291	36422610	ENSMUSG00000037432	Fer1l5	0
1	36434600	36435599	1	36419371	36447271	ENSMUSG00000001143	Lman2l	0
1	36439600	36441599	1	36419371	36447271	ENSMUSG00000001143	Lman2l	0
1	36458200	36460999	1	36469620	36509264	ENSMUSG00000037408	Cnnm4	8622
1	36463200	36465399	1	36469620	36509264	ENSMUSG00000037408	Cnnm4	4222
1	36470200	36475199	1	36469620	36509264	ENSMUSG00000037408	Cnnm4	0
1	36478000	36479799	1	36469620	36509264	ENSMUSG00000037408	Cnnm4	0
1	36485200	36487999	1	36469620	36509264	ENSMUSG00000037408	Cnnm4	0
1	36486400	36490199	1	36469620	36509264	ENSMUSG00000037408	Cnnm4	0
1	36495600	36498599	1	36469620	36509264	ENSMUSG00000037408	Cnnm4	0
1	36499400	36502199	1	36469620	36509264	ENSMUSG00000037408	Cnnm4	0
1	36501000	36503999	1	36469620	36509264	ENSMUSG00000037408	Cnnm4	0
1	36503600	36505999	1	36469620	36509264	ENSMUSG00000037408	Cnnm4	0
1	36506600	36508599	1	36469620	36509264	ENSMUSG00000037408	Cnnm4	0
1	36510200	36513399	1	36509867	36528737	ENSMUSG00000001138	Cnnm3	0
1	36514200	36517399	1	36509867	36528737	ENSMUSG00000001138	Cnnm3	0
1	36524600	36525799	1	36509867	36528737	ENSMUSG00000001138	Cnnm3	0
1	36533800	36536799	1	36529688	36538883	ENSMUSG00000067653	Ankrd23	0
1	36539600	36541799	1	36529693	36541429	ENSMUSG00000109510	Gm42417	0
1	36545800	36547799	1	36537007	36549445	ENSMUSG00000079610	Ankrd39	0
1	36551400	36560799	1	36548139	36560349	ENSMUSG00000026121	Sema4c	0
1	36560400	36566999	1	36555701	36566113	ENSMUSG00000087589	D430040D24Rik	0
1	36561400	36570999	1	36555701	36566113	ENSMUSG00000087589	D430040D24Rik	0
1	36561600	36564799	1	36555701	36566113	ENSMUSG00000087589	D430040D24Rik	0
1	36571800	36574999	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36577000	36581399	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36578200	36580999	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36582800	36589599	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36591600	36596199	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36599400	36605999	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36600400	36605799	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36608400	36611799	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36612400	36613999	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36618800	36622599	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36628400	36632399	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36630200	36633999	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36632000	36634599	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36633000	36635799	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36634600	36636999	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36635200	36637199	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36652200	36654999	1	36562192	36685183	ENSMUSG00000046337	Fam178b	0
1	36696400	36699599	1	36697614	36716422	ENSMUSG00000037351	Actr1b	0
1	36705200	36709999	1	36697614	36716422	ENSMUSG00000037351	Actr1b	0
1	36705400	36709799	1	36697614	36716422	ENSMUSG00000037351	Actr1b	0
1	36738200	36741399	1	36708149	36758453	ENSMUSG00000102416	4933424G06Rik	0
1	36746000	36750399	1	36708149	36758453	ENSMUSG00000102416	4933424G06Rik	0
1	36757800	36759799	1	36708149	36758453	ENSMUSG00000102416	4933424G06Rik	0
1	36778000	36779399	1	36759798	36783318	ENSMUSG00000026117	Zap70	0
1	36785200	36787199	1	36791691	36945666	ENSMUSG00000026116	Tmem131	4493
1	36787600	36789999	1	36791691	36945666	ENSMUSG00000026116	Tmem131	1693
1	36793400	36796799	1	36791691	36945666	ENSMUSG00000026116	Tmem131	0
1	36804400	36807399	1	36791691	36945666	ENSMUSG00000026116	Tmem131	0
1	36885000	36886999	1	36791691	36945666	ENSMUSG00000026116	Tmem131	0
1	36923600	36925199	1	36791691	36945666	ENSMUSG00000026116	Tmem131	0
1	36938600	36941399	1	36791691	36945666	ENSMUSG00000026116	Tmem131	0
1	37063000	37065999	1	37024596	37188113	ENSMUSG00000050122	Vwa3b	0
1	37085400	37088999	1	37024596	37188113	ENSMUSG00000050122	Vwa3b	0
1	37125600	37127599	1	37024596	37188113	ENSMUSG00000050122	Vwa3b	0
1	37167800	37170399	1	37024596	37188113	ENSMUSG00000050122	Vwa3b	0
1	37179800	37181799	1	37024596	37188113	ENSMUSG00000050122	Vwa3b	0
1	37232200	37233399	1	37212434	37263884	ENSMUSG00000026114	Cnga3	0
1	37244600	37247199	1	37212434	37263884	ENSMUSG00000026114	Cnga3	0
1	37248800	37250799	1	37212434	37263884	ENSMUSG00000026114	Cnga3	0
1	37271000	37275999	1	37212434	37263884	ENSMUSG00000026114	Cnga3	7117
1	37285400	37287199	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	10667
1	37310400	37313199	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37312600	37314999	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37333200	37338599	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37348600	37350799	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37353600	37356999	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37366600	37369799	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37370800	37373999	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37371200	37374599	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37374400	37376599	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37378800	37380599	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37383200	37386599	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37390000	37391399	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37394600	37397399	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37395000	37397799	1	37297865	37411236	ENSMUSG00000026113	Inpp4a	0
1	37425800	37428199	1	37416584	37432103	ENSMUSG00000026112	Coa5	0
1	37429000	37431999	1	37416584	37432103	ENSMUSG00000026112	Coa5	0
1	37439800	37442799	1	37438840	37543016	ENSMUSG00000026110	Mgat4a	0
1	37440400	37443999	1	37438840	37543016	ENSMUSG00000026110	Mgat4a	0
1	37473200	37475399	1	37438840	37543016	ENSMUSG00000026110	Mgat4a	0
1	37487800	37491799	1	37438840	37543016	ENSMUSG00000026110	Mgat4a	0
1	37516200	37518999	1	37438840	37543016	ENSMUSG00000026110	Mgat4a	0
1	37550800	37552799	1	37611177	37722085	ENSMUSG00000026090	2010300C02Rik	58379
1	37558000	37559799	1	37611177	37722085	ENSMUSG00000026090	2010300C02Rik	51379
1	37607000	37610999	1	37611177	37722085	ENSMUSG00000026090	2010300C02Rik	179
1	37614000	37616199	1	37611177	37722085	ENSMUSG00000026090	2010300C02Rik	0
1	37628200	37630399	1	37611177	37722085	ENSMUSG00000026090	2010300C02Rik	0
1	37630200	37632999	1	37611177	37722085	ENSMUSG00000026090	2010300C02Rik	0
1	37636200	37637999	1	37611177	37722085	ENSMUSG00000026090	2010300C02Rik	0
1	37686000	37689399	1	37611177	37722085	ENSMUSG00000026090	2010300C02Rik	0
1	37690200	37693399	1	37611177	37722085	ENSMUSG00000026090	2010300C02Rik	0
1	37864600	37866199	1	37754276	37868429	ENSMUSG00000060771	Tsga10	0
1	37868600	37871199	1	37863299	37871888	ENSMUSG00000097268	Gm26805	0
1	37898200	37900599	1	37888477	37899035	ENSMUSG00000026087	Mrpl30	0
1	37954200	37957199	1	37931596	37954636	ENSMUSG00000087374	Gm15457	0
1	37974000	37975599	1	37971967	37974703	ENSMUSG00000089141	Gm23409	0
1	38093200	38095199	1	38052286	38131801	ENSMUSG00000026082	Rev1	0
1	38182600	38185599	1	38176826	38666955	ENSMUSG00000037138	Aff3	0
1	38205200	38207199	1	38176826	38666955	ENSMUSG00000037138	Aff3	0
1	38270400	38271799	1	38176826	38666955	ENSMUSG00000037138	Aff3	0
1	38355400	38357799	1	38176826	38666955	ENSMUSG00000037138	Aff3	0
1	38626200	38629199	1	38176826	38666955	ENSMUSG00000037138	Aff3	0
1	38627800	38629799	1	38176826	38666955	ENSMUSG00000037138	Aff3	0
1	38790000	38791799	1	38793145	38838711	ENSMUSG00000048814	Lonrf2	1347
1	38965000	38967599	1	38937149	38950776	ENSMUSG00000067604	Nms	14225
1	38999000	39000799	1	38990678	38994816	ENSMUSG00000103046	Gm37309	4185
1	39007200	39008799	1	38990678	38994816	ENSMUSG00000103046	Gm37309	12385
1	39040600	39044399	1	39048148	39059637	ENSMUSG00000104188	Gm37821	3750
1	39071600	39074599	1	39080752	39085338	ENSMUSG00000103182	Gm37091	6154
1	39238200	39241799	1	39191731	39363736	ENSMUSG00000026077	Npas2	0
1	39281600	39283399	1	39191731	39363736	ENSMUSG00000026077	Npas2	0
1	39285600	39287799	1	39191731	39363736	ENSMUSG00000026077	Npas2	0
1	39325600	39327399	1	39191731	39363736	ENSMUSG00000026077	Npas2	0
1	39337400	39339999	1	39191731	39363736	ENSMUSG00000026077	Npas2	0
1	39368000	39371399	1	39365842	39372411	ENSMUSG00000073702	Rpl31	0
1	39377800	39383199	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39383800	39386799	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39391600	39393799	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39400200	39402199	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39434400	39436999	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39440600	39443599	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39452000	39454599	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39457800	39461999	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39461400	39462599	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39465600	39470399	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39476400	39478599	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39476800	39478799	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39477400	39478599	1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	0
1	39576600	39578199	1	39550796	39579405	ENSMUSG00000048234	Rnf149	0
1	39584000	39585799	1	39573246	39575875	ENSMUSG00000064936	Gm23722	8126
1	39614600	39618199	1	39617906	39653474	ENSMUSG00000050967	Creg2	0
1	39615400	39617199	1	39617906	39653474	ENSMUSG00000050967	Creg2	708
1	39647000	39649199	1	39617906	39653474	ENSMUSG00000050967	Creg2	0
1	39681200	39684199	1	39664801	39722997	ENSMUSG00000057173	Rfx8	0
1	39681600	39682999	1	39664801	39722997	ENSMUSG00000057173	Rfx8	0
1	39686400	39687999	1	39664801	39722997	ENSMUSG00000057173	Rfx8	0
1	39690000	39692999	1	39664801	39722997	ENSMUSG00000057173	Rfx8	0
1	39695400	39699599	1	39664801	39722997	ENSMUSG00000057173	Rfx8	0
1	39707400	39710599	1	39664801	39722997	ENSMUSG00000057173	Rfx8	0
1	39709800	39711799	1	39664801	39722997	ENSMUSG00000057173	Rfx8	0
1	39731600	39735199	1	39664801	39722997	ENSMUSG00000057173	Rfx8	8604
1	39754600	39757399	1	39664801	39722997	ENSMUSG00000057173	Rfx8	31604
1	39762400	39765999	1	39803648	39807332	ENSMUSG00000091937	Gm3646	37650
1	39771600	39774399	1	39803648	39807332	ENSMUSG00000091937	Gm3646	29250
1	39856200	39861199	1	39838675	39849334	ENSMUSG00000101634	1700066B17Rik	6867
1	39895600	39897999	1	39898913	40026810	ENSMUSG00000026074	Map4k4	915
1	39897000	39898799	1	39898913	40026810	ENSMUSG00000026074	Map4k4	115
1	39899600	39903599	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	39900400	39903599	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	39906600	39910599	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	39911400	39914199	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	39924600	39926199	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	39938400	39941199	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	39952000	39955199	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	39964800	39965799	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	39973000	39974399	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	39975800	39979399	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	39980600	39983199	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	39995000	39997199	1	39898913	40026810	ENSMUSG00000026074	Map4k4	0
1	40083800	40086399	1	40072079	40125731	ENSMUSG00000026073	Il1r2	0
1	40187800	40190199	1	40223080	40317757	ENSMUSG00000026072	Il1r1	32882
1	40263000	40267599	1	40223080	40317757	ENSMUSG00000026072	Il1r1	0
1	40612400	40614799	1	40578081	40631225	ENSMUSG00000026065	Slc9a4	0
1	40875000	40877599	1	40863237	40866232	ENSMUSG00000094136	Gm5973	8769
1	42468400	42471599	1	42489813	42496163	ENSMUSG00000103106	Gm37047	18215
1	42694600	42699799	1	42590282	42696842	ENSMUSG00000060424	Pantr1	0
1	42728400	42729399	1	42692925	42745291	ENSMUSG00000093436	Gm20646	0
1	42932200	42934199	1	42950872	43035956	ENSMUSG00000041907	Gpr45	16674
1	43020000	43022599	1	42950872	43035956	ENSMUSG00000041907	Gpr45	0
1	43085800	43088799	1	43046700	43100637	ENSMUSG00000070939	Tgfbrap1	0
1	43098400	43099799	1	43046700	43100637	ENSMUSG00000070939	Tgfbrap1	0
1	43143200	43145799	1	43122574	43198984	ENSMUSG00000008136	Fhl2	0
1	43285800	43288199	1	43249656	43304925	ENSMUSG00000099576	Gm29040	0
1	43300800	43302799	1	43249656	43304925	ENSMUSG00000099576	Gm29040	0
1	43349600	43351199	1	43407584	43410463	ENSMUSG00000101923	Gm29041	56386
1	43445200	43446799	1	43442579	43571015	ENSMUSG00000066877	Nck2	0
1	43474200	43475799	1	43442579	43571015	ENSMUSG00000066877	Nck2	0
1	43770000	43773799	1	43746466	43829800	ENSMUSG00000057363	Uxs1	0
1	44550000	44552599	1	44549511	44797338	ENSMUSG00000056870	Gulp1	0
1	51220800	51222399	1	51217886	51335779	ENSMUSG00000101799	9330175M20Rik	0
1	51274800	51276599	1	51217886	51335779	ENSMUSG00000101799	9330175M20Rik	0
1	51690400	51691799	1	51695824	51748943	ENSMUSG00000101741	Gm28055	4026
1	51758400	51762199	1	51749265	51918071	ENSMUSG00000018417	Myo1b	0
1	51856200	51858399	1	51749265	51918071	ENSMUSG00000018417	Myo1b	0
1	51866600	51870799	1	51749265	51918071	ENSMUSG00000018417	Myo1b	0
1	51914200	51916199	1	51749265	51918071	ENSMUSG00000018417	Myo1b	0
1	52119000	52121599	1	52075261	52156587	ENSMUSG00000101628	Gm28177	0
1	52133000	52134599	1	52075261	52156587	ENSMUSG00000101628	Gm28177	0
1	52135200	52138799	1	52075261	52156587	ENSMUSG00000101628	Gm28177	0
1	52138000	52140999	1	52075261	52156587	ENSMUSG00000101628	Gm28177	0
1	52149000	52152399	1	52075261	52156587	ENSMUSG00000101628	Gm28177	0
1	52150000	52152399	1	52075261	52156587	ENSMUSG00000101628	Gm28177	0
1	52232000	52234199	1	52162948	52235232	ENSMUSG00000026103	Gls	0
1	52308000	52310399	1	52287197	52291095	ENSMUSG00000099648	Gm5975	16906
1	52430400	52432399	1	52443936	52446544	ENSMUSG00000065192	Gm23460	11538
1	52639200	52640999	1	52628703	52652419	ENSMUSG00000043015	Nemp2	0
1	52661600	52662799	1	52655786	52729462	ENSMUSG00000041439	Mfsd6	0
1	52702400	52704199	1	52655786	52729462	ENSMUSG00000041439	Mfsd6	0
1	52806400	52808399	1	52784927	52819688	ENSMUSG00000026102	Inpp1	0
1	52816400	52819599	1	52784927	52819688	ENSMUSG00000026102	Inpp1	0
1	53784600	53785799	1	53755006	53787224	ENSMUSG00000026094	Stk17b	0
1	53925600	53927799	1	53806376	54197168	ENSMUSG00000042807	Hecw2	0
1	53937800	53940799	1	53806376	54197168	ENSMUSG00000042807	Hecw2	0
1	54359600	54361599	1	54248683	54369227	ENSMUSG00000025983	Ccdc150	0
1	54777400	54779599	1	54644840	54928387	ENSMUSG00000052331	Ankrd44	0
1	54808600	54810999	1	54644840	54928387	ENSMUSG00000052331	Ankrd44	0
1	54903800	54906799	1	54644840	54928387	ENSMUSG00000052331	Ankrd44	0
1	54925000	54928199	1	54644840	54928387	ENSMUSG00000052331	Ankrd44	0
1	54937200	54939199	1	54913345	54918594	ENSMUSG00000102642	A130048G24Rik	18607
1	55052800	55055199	1	55050770	55073202	ENSMUSG00000025981	Coq10b	0
1	55055600	55057199	1	55050770	55073202	ENSMUSG00000025981	Coq10b	0
1	55084000	55087799	1	55077335	55090243	ENSMUSG00000025980	Hspd1	0
1	55191400	55193399	1	55169659	55228782	ENSMUSG00000025978	Rftn2	0
1	55237200	55238999	1	55235177	55248970	ENSMUSG00000046994	Mars2	0
1	56970600	56973999	1	56793481	56980650	ENSMUSG00000038331	Satb2	0
1	56971600	56973999	1	56793481	56980650	ENSMUSG00000038331	Satb2	0
1	56975200	56978399	1	56793481	56980650	ENSMUSG00000038331	Satb2	0
1	57818200	57820199	1	57772162	57948894	ENSMUSG00000038305	Spats2l	0
1	57978200	57979199	1	57954601	58020956	ENSMUSG00000054770	Kctd18	0
